id,Tweet,time,Opinion
177,"@orfonline: DailyUpdates 

COVID19 cases in Africa  

Region wise confirmed COVID19 cases in Africa are:

▶ NorthAfrica 121,070
▶ …",Sun Jul 12 17:42:48 +0000 2020,Positive
178,"@orfonline: Confirmed COVID19 cases of top 10 African countries.

DailyUpdates

For more facts, figures and perspectives from ORF's C…",Sun Jul 12 17:42:44 +0000 2020,Positive
179,"@orfonline: The 10 countries that have recorded highest COVID19 cases in the world. 

USA, with 3,355,646 cases, remains the most infec…",Sun Jul 12 17:42:39 +0000 2020,Positive
180,"@marty713: Won't let me upload the full video 
Mike Oldfield Wrote the 🎵 for the Exorcist too 👇👀 WAKE UP 🇺🇲🌏
CovidHoax CovidTracker 🤬💥…",Sun Jul 12 17:11:23 +0000 2020,Positive
181,"@LukePField: COVID19Ireland update, 12 July:

25,628 (+17) total cases.

Thankfully, no new coronavirus-related deaths have been report…",Sun Jul 12 16:55:55 +0000 2020,Neutral
182,"@orfonline: The 10 countries that have recorded highest COVID19 cases in the world. 

USA, with 3,355,646 cases, remains the most infec…",Sun Jul 12 16:54:26 +0000 2020,Positive
183,"COVID19Ireland update, 12 July:

25,628 (+17) total cases.

Thankfully, no new coronavirus-related deaths have bee… ",Sun Jul 12 16:53:37 +0000 2020,Neutral
184,"@orfonline: The 10 countries that have recorded highest COVID19 cases in the world. 

USA, with 3,355,646 cases, remains the most infec…",Sun Jul 12 16:45:40 +0000 2020,Positive
185,"@marty713: Won't let me upload the full video 
Mike Oldfield Wrote the 🎵 for the Exorcist too 👇👀 WAKE UP 🇺🇲🌏
CovidHoax CovidTracker 🤬💥…",Sun Jul 12 16:25:14 +0000 2020,Positive
186,"@marty713: Won't let me upload the full video 
Mike Oldfield Wrote the 🎵 for the Exorcist too 👇👀 WAKE UP 🇺🇲🌏
CovidHoax CovidTracker 🤬💥…",Sun Jul 12 15:51:17 +0000 2020,Positive
187,"@marty713: Won't let me upload the full video 
Mike Oldfield Wrote the 🎵 for the Exorcist too 👇👀 WAKE UP 🇺🇲🌏
CovidHoax CovidTracker 🤬💥…",Sun Jul 12 15:35:56 +0000 2020,Positive
188,"@marty713: Won't let me upload the full video 
Mike Oldfield Wrote the 🎵 for the Exorcist too 👇👀 WAKE UP 🇺🇲🌏
CovidHoax CovidTracker 🤬💥…",Sun Jul 12 15:26:57 +0000 2020,Positive
189,"If you've yet to install the CovidTracker
App, please do it. Covid cases have already been discovered because of i… ",Sun Jul 12 15:15:05 +0000 2020,Neutral
190,"@marty713: Won't let me upload the full video 
Mike Oldfield Wrote the 🎵 for the Exorcist too 👇👀 WAKE UP 🇺🇲🌏
CovidHoax CovidTracker 🤬💥…",Sun Jul 12 15:09:54 +0000 2020,Positive
191,"@marty713: Won't let me upload the full video 
Mike Oldfield Wrote the 🎵 for the Exorcist too 👇👀 WAKE UP 🇺🇲🌏
CovidHoax CovidTracker 🤬💥…",Sun Jul 12 15:09:11 +0000 2020,Positive
192,"@marty713: Won't let me upload the full video 
Mike Oldfield Wrote the 🎵 for the Exorcist too 👇👀 WAKE UP 🇺🇲🌏
CovidHoax CovidTracker 🤬💥…",Sun Jul 12 14:54:34 +0000 2020,Positive
193,"@marty713: Won't let me upload the full video 
Mike Oldfield Wrote the 🎵 for the Exorcist too 👇👀 WAKE UP 🇺🇲🌏
CovidHoax CovidTracker 🤬💥…",Sun Jul 12 14:08:38 +0000 2020,Positive
194,"@marty713: Won't let me upload the full video 
Mike Oldfield Wrote the 🎵 for the Exorcist too 👇👀 WAKE UP 🇺🇲🌏
CovidHoax CovidTracker 🤬💥…",Sun Jul 12 14:04:29 +0000 2020,Positive
195,"@marty713: Won't let me upload the full video 
Mike Oldfield Wrote the 🎵 for the Exorcist too 👇👀 WAKE UP 🇺🇲🌏
CovidHoax CovidTracker 🤬💥…",Sun Jul 12 14:00:49 +0000 2020,Positive
196,"Won't let me upload the full video 
Mike Oldfield Wrote the 🎵 for the Exorcist too 👇👀 WAKE UP 🇺🇲🌏
CovidHoax… ",Sun Jul 12 13:56:29 +0000 2020,Positive
197,Covid tracker covidtracker @ Dunshaughlin ,Sun Jul 12 13:47:29 +0000 2020,Neutral
198,Covid tracker covidtracker @ Dunshaughlin ,Sun Jul 12 13:47:08 +0000 2020,Neutral
199,Covid tracker covidtracker @ Dunshaughlin ,Sun Jul 12 13:46:06 +0000 2020,Neutral
200,"@orfonline: Confirmed COVID19 cases in the Indian subcontinent.

DailyUpdates

For more compelling facts, figures and perspectives fro…",Sun Jul 12 11:41:44 +0000 2020,Positive
201,"@orfonline: The 10 countries that have recorded highest COVID19 cases in the world. 

USA, with 3,355,646 cases, remains the most infec…",Sun Jul 12 11:41:26 +0000 2020,Positive
202,"There are two ways to download the CovidTracker app

1: Go to ",Sun Jul 12 10:59:00 +0000 2020,Neutral
203,Why would my covidtracker be back to installing stage this morning? hse,Sun Jul 12 10:40:44 +0000 2020,Neutral
204,"@orfonline: The 10 countries that have recorded highest COVID19 cases in the world. 

USA, with 3,355,646 cases, remains the most infec…",Sun Jul 12 10:24:18 +0000 2020,Positive
205,"@orfonline: DailyUpdates IndiaFightsCoronavirus  

Visit ORF's COVIDTracker: State-wise distribution of COV…",Sun Jul 12 10:15:02 +0000 2020,Neutral
206,"@orfonline: DailyUpdates IndiaFightsCoronavirus  

Visit ORF's COVIDTracker: State-wise distribution of COV…",Sun Jul 12 10:13:50 +0000 2020,Neutral
207,"@orfonline: DailyUpdates IndiaFightsCoronavirus  

Visit ORF's COVIDTracker: State-wise distribution of COV…",Sun Jul 12 10:12:52 +0000 2020,Neutral
208,"@orfonline: The 10 countries that have recorded highest COVID19 cases in the world. 

USA, with 3,355,646 cases, remains the most infec…",Sun Jul 12 09:09:51 +0000 2020,Positive
209,"@orfonline: The 10 countries that have recorded highest COVID19 cases in the world. 

USA, with 3,355,646 cases, remains the most infec…",Sun Jul 12 09:09:42 +0000 2020,Positive
210,"The 10 countries that have recorded highest COVID19 cases in the world. 

USA, with 3,355,646 cases, remains the m… ",Sun Jul 12 09:07:50 +0000 2020,Neutral
211,"Confirmed COVID19 cases of top 10 African countries.

DailyUpdates

For more facts, figures and perspectives from… ",Sun Jul 12 09:05:14 +0000 2020,Positive
212,"DailyUpdates 

COVID19 cases in Africa  

Region wise confirmed COVID19 cases in Africa are:

▶ NorthAfrica 12… ",Sun Jul 12 09:04:43 +0000 2020,Positive
213,"@orfonline: Confirmed COVID19 cases in the Indian subcontinent.

DailyUpdates

For more compelling facts, figures and perspectives fro…",Sun Jul 12 09:04:29 +0000 2020,Positive
214,"@orfonline: DailyUpdates IndiaFightsCoronavirus  

Visit ORF's COVIDTracker: State-wise distribution of COV…",Sun Jul 12 09:04:01 +0000 2020,Neutral
215,"Tracking five Indian states that have the most COVID19 infections.

CoronaTracker DailyUpdates… ",Sun Jul 12 09:03:09 +0000 2020,Positive
216,"Confirmed COVID19 cases in the Indian subcontinent.

DailyUpdates

For more compelling facts, figures and perspec… ",Sun Jul 12 09:02:35 +0000 2020,Positive
217,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Sun Jul 12 09:00:42 +0000 2020,Positive
218,@roinnslainte: There are two ways to download the CovidTracker app. 1: Go to ,Sun Jul 12 07:26:21 +0000 2020,Neutral
219,"@orfonline: DailyUpdates IndiaFightsCoronavirus  

Visit ORF's COVIDTracker: State-wise distribution of COV…",Sun Jul 12 07:22:28 +0000 2020,Neutral
220,"DailyUpdates IndiaFightsCoronavirus  

Visit ORF's COVIDTracker: State-wise distributio… ",Sun Jul 12 06:39:10 +0000 2020,Neutral
221,Is this because people don’t have a specific feature turned off?  COVID19 CovidTracker ?  tracking ? ,Sun Jul 12 04:33:23 +0000 2020,Neutral
222,"@ronan_glynn: CovidTracker app will help us reach more people, more quickly, with the right advice. It is another tool we have to conti…",Sun Jul 12 01:27:07 +0000 2020,Positive
223,"@GalvinBa: New Covid *thing*. 

People shining their halos for having downloaded the @HSELive CovidTracker whilst being regular lockdow…",Sat Jul 11 22:24:06 +0000 2020,Neutral
224,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Sat Jul 11 22:16:11 +0000 2020,Positive
225,"@FirstAidPerth: A simple reason why you should wear a mask...!!

COVID__19 CovidTracker  health @H_S_E @safetyphoto mask safety @NH…",Sat Jul 11 22:02:43 +0000 2020,Neutral
226,@sdublincoco: Have you downloaded the new CovidTracker app?  It is another tool we have to continue to suppress COVID19. You can downl…,Sat Jul 11 21:33:21 +0000 2020,Neutral
227,"1 million registrations, 3 million to go. Let's beat this virus. CovidTracker
Ireland ",Sat Jul 11 21:16:18 +0000 2020,Neutral
228,@duzBme: @kenfoxe @HSELive ,Sat Jul 11 20:56:52 +0000 2020,Neutral
229,"By now, we're all sick of hearing about Covid-19, but this is a witty retro public service announcement that will… ",Sat Jul 11 20:54:14 +0000 2020,Neutral
230,@duzBme: @kenfoxe @HSELive ,Sat Jul 11 20:42:51 +0000 2020,Neutral
231,COVID__19 COVID19 CovidTracker BuyGoya ,Sat Jul 11 20:38:21 +0000 2020,Neutral
232,@sdublincoco: Have you downloaded the new CovidTracker app?  It is another tool we have to continue to suppress COVID19. You can downl…,Sat Jul 11 20:23:35 +0000 2020,Neutral
233,coronavirus is not a hoax. COVID__19 is real. WearAMask  before it his you and you family. VirusCorona is real… ,Sat Jul 11 20:15:25 +0000 2020,Neutral
234,Have you downloaded the new CovidTracker app?  It is another tool we have to continue to suppress COVID19. You ca… ,Sat Jul 11 20:00:10 +0000 2020,Neutral
235,NL-Alert is a Cell Broadcast alarm system in use by the gov to quickly alert &amp; inform citizens of hazardous or cris… ,Sat Jul 11 19:09:16 +0000 2020,Positive
236,@Dazzis: COVID19 Covid_19 CovidTracker COVID19ireland Covid19UK COVIDー19 COVIDIOTS COVID memesdaily memes2020 Masks MaskOn …,Sat Jul 11 17:59:01 +0000 2020,Neutral
237,@Shareef_banda: After chinese app banned in India..my nephew has develop his own app to discover Corona..MustWatch Corona CovidTracke…,Sat Jul 11 17:51:04 +0000 2020,Positive
238,"@orfonline: DailyUpdates IndiaFightsCoronavirus  

Visit ORF's COVIDTracker: State-wise distribution of COV…",Sat Jul 11 17:45:32 +0000 2020,Neutral
239,@Dazzis: COVID19 Covid_19 CovidTracker COVID19ireland Covid19UK COVIDー19 COVIDIOTS COVID memesdaily memes2020 Masks MaskOn …,Sat Jul 11 17:41:57 +0000 2020,Neutral
240,"@LukePField: COVID19Ireland update, 11 July:

25,611 (+23) total cases.

Sadly, two more people with coronavirus have died. The death t…",Sat Jul 11 17:28:53 +0000 2020,Neutral
241,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Sat Jul 11 17:25:42 +0000 2020,Positive
242,After chinese app banned in India..my nephew has develop his own app to discover Corona..MustWatch Corona… ,Sat Jul 11 17:22:12 +0000 2020,Positive
243,"COVID19Ireland update, 11 July:

25,611 (+23) total cases.

Sadly, two more people with coronavirus have died. The… ",Sat Jul 11 17:10:06 +0000 2020,Neutral
244,Latest update on staying safe as we ease slowly out of lockdown from the JoinZoe team &amp; friends… ,Sat Jul 11 16:57:53 +0000 2020,Neutral
245,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Sat Jul 11 16:57:07 +0000 2020,Positive
246,I'm curious.. Is there a reason I can't engine search for China? 🤔 Looking for some data... CovidTracker… ,Sat Jul 11 16:44:53 +0000 2020,Neutral
247,"@orfonline: DailyUpdates IndiaFightsCoronavirus  

Visit ORF's COVIDTracker: State-wise distribution of COV…",Sat Jul 11 16:15:53 +0000 2020,Neutral
248,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Sat Jul 11 15:54:44 +0000 2020,Positive
249,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Sat Jul 11 15:43:14 +0000 2020,Positive
250,"@DuhallowGAA: Can downloading this app be everyone’s first job today 👍🏻

Contact tracing and real-time symptom tracking fightcovid19 @H…",Sat Jul 11 15:41:25 +0000 2020,Positive
251,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Sat Jul 11 15:35:04 +0000 2020,Positive
252,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Sat Jul 11 15:32:30 +0000 2020,Positive
253,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Sat Jul 11 15:29:16 +0000 2020,Positive
254,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Sat Jul 11 15:28:14 +0000 2020,Positive
255,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Sat Jul 11 15:26:39 +0000 2020,Positive
256,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Sat Jul 11 15:22:23 +0000 2020,Positive
257,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Sat Jul 11 15:20:42 +0000 2020,Positive
258,Did you install the Alberta Tracking app on your phone? Why? Why not? Just curious if anyone is actually using it.… ,Sat Jul 11 15:19:37 +0000 2020,Neutral
259,@twisteddoodles: Why the COVID tracker app is pretty snazzy CovidTracker ,Sat Jul 11 15:18:00 +0000 2020,Positive
260,"A simple reason why you should wear a mask...!!

COVID__19 CovidTracker  health @H_S_E @safetyphoto mask… ",Sat Jul 11 14:51:04 +0000 2020,Neutral
261,@Brendo91: Really loving the newest feature of the CovidTracker app - every day it updates to which party Stephen Donnelly is a member…,Sat Jul 11 12:47:08 +0000 2020,Positive
262,@Claudia_Jones: If you're concerned about CovidTracker I can only suppose you're terrified of WhatsApp ,Sat Jul 11 12:17:48 +0000 2020,Neutral
263,@bray_ie: COVIDTracker is a free app for your mobile phone. It will help us to protect each other and slow the spread of coronavirus …,Sat Jul 11 12:02:43 +0000 2020,Neutral
264,"@orfonline: The 10 countries that have recorded highest COVID19 cases in the world. 

India, with 823,471 cases, is the 3rd most infect…",Sat Jul 11 11:42:54 +0000 2020,Positive
265,"@orfonline: Confirmed COVID19 cases of top 10 African countries.

DailyUpdates

For more facts, figures and perspectives from ORF's C…",Sat Jul 11 11:42:47 +0000 2020,Positive
266,"Tracking top 10 Indian states with the most COVID19 confirmed cases.

CoronaTracker DailyUpdates… ",Sat Jul 11 11:42:21 +0000 2020,Positive
267,"The 10 countries that have recorded highest COVID19 cases in the world. 

India, with 823,471 cases, is the 3rd mo… ",Sat Jul 11 11:41:28 +0000 2020,Neutral
268,"Confirmed COVID19 cases of top 10 African countries.

DailyUpdates

For more facts, figures and perspectives from… ",Sat Jul 11 11:40:27 +0000 2020,Positive
269,"@orfonline: Confirmed COVID19 cases in the Indian subcontinent.

DailyUpdates

For more compelling facts, figures and perspectives fro…",Sat Jul 11 11:40:18 +0000 2020,Positive
270,"DailyUpdates 

COVID19 cases in Africa  

Region wise confirmed COVID19 cases in Africa are:

▶ NorthAfrica 11… ",Sat Jul 11 11:39:50 +0000 2020,Positive
271,"Confirmed COVID19 cases in the Indian subcontinent.

DailyUpdates

For more compelling facts, figures and perspec… ",Sat Jul 11 11:38:23 +0000 2020,Positive
272,"DailyUpdate

➪ Trend of India COVID19 Deaths since the 100th case

➪ Total number of cases in the Indian region s… ",Sat Jul 11 11:37:36 +0000 2020,Neutral
273,"DailyUpdate
➪ COVID19 tests per mn vs deaths per mn (Top 10 African countries based on confirmed cases)

➪… ",Sat Jul 11 11:35:34 +0000 2020,Positive
274,"DailyUpdate
➪ COVID testing: Positivity rate of infections

➪ COVID death rate: Ratio of Total Deaths to Overall C… ",Sat Jul 11 11:35:33 +0000 2020,Neutral
275,COVIDTracker is a free app for your mobile phone. It will help us to protect each other and slow the spread of… ,Sat Jul 11 11:30:13 +0000 2020,Neutral
276,@Brendo91: Really loving the newest feature of the CovidTracker app - every day it updates to which party Stephen Donnelly is a member…,Sat Jul 11 11:18:50 +0000 2020,Positive
277,@Brendo91: Really loving the newest feature of the CovidTracker app - every day it updates to which party Stephen Donnelly is a member…,Sat Jul 11 11:16:55 +0000 2020,Positive
278,Really loving the newest feature of the CovidTracker app - every day it updates to which party Stephen Donnelly is… ,Sat Jul 11 10:51:58 +0000 2020,Positive
